		FP1 - Force			FP1 - Moment			FP1 - CoP			FP2 - Force			FP2 - Moment			FP2 - CoP			Combined Force			Combined Moment			Combined CoP		
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
10	6	55.9933	-0.191246	-357.565	-6705.75	-25314.3	3928.98	161.204	272.754	0	-0.246567	-3.19679	-470.847	-134.804	27970.5	-115.896	-172.595	254.286	0	55.7468	-3.38803	-828.412	-217477	-25170.9	-9674.31	-28.5188	262.257	0
10	7	55.9929	-0.190905	-357.564	-6682.37	-25272.1	3938.11	161.322	272.689	0	-0.246314	-3.15255	-470.757	-137.57	27984.1	-115.705	-172.555	254.292	0	55.7466	-3.34346	-828.322	-217432	-25094.6	-9675.02	-28.4295	262.233	0
10	8	55.9602	-0.191628	-358.207	-6719.98	-25284.9	3922.67	161.413	272.76	0	-0.2462	-3.27438	-470.937	-175.579	27929	-116.336	-172.695	254.373	0	55.714	-3.46601	-829.144	-217722	-25053.3	-9654.97	-28.3537	262.317	0
10	9	56.0047	-0.191776	-358.207	-6734.39	-25314.9	3938.24	161.329	272.8	0	-0.245382	-3.16316	-470.39	-184.96	27945.4	-115.788	-172.591	254.393	0	55.7593	-3.35493	-828.597	-217602	-24943	-9675.99	-28.2354	262.351	0
11	0	55.9826	-0.19167	-357.704	-6743.27	-25313.9	3931.2	161.232	272.852	0	-0.245932	-3.08667	-470.669	-153.282	28025.7	-115.436	-172.456	254.326	0	55.7367	-3.27834	-828.372	-217518	-25041.6	-9694.48	-28.3641	262.325	0
11	1	55.9826	-0.191732	-357.841	-6752.72	-25285.8	3938.05	161.338	272.871	0	-0.244279	-2.99747	-470.714	-182.621	27951.2	-115.277	-172.62	254.388	0	55.7383	-3.1892	-828.556	-217600	-25066.7	-9708.41	-28.3881	262.37	0
11	2	56.0603	-0.191316	-357.61	-6737.87	-25284.4	3906.39	161.296	272.841	0	-0.246053	-3.09708	-470.712	-130.575	27988.5	-115.473	-172.54	254.277	0	55.8143	-3.28839	-828.323	-217478	-25084.5	-9736.58	-28.4136	262.292	0
11	3	55.9378	-0.191386	-357.886	-6705.82	-25279.2	3927.06	161.365	272.737	0	-0.246478	-3.26444	-470.757	-198.057	28017	-116.208	-172.485	254.421	0	55.6913	-3.45582	-828.643	-217603	-24991.7	-9646.91	-28.2973	262.332	0
11	4	55.9938	-0.191819	-358.161	-6738.71	-25319.1	3920.23	161.308	272.815	0	-0.246077	-3.1749	-470.62	-166.506	27988.3	-115.807	-172.529	254.354	0	55.7477	-3.36672	-828.781	-217635	-24967.4	-9688.38	-28.2598	262.332	0
11	5	55.8385	-0.192189	-358.118	-6757.55	-25289.2	3929.4	161.383	272.87	0	-0.246469	-3.18603	-470.757	-148.249	27993.5	-115.839	-172.535	254.315	0	55.592	-3.37822	-828.875	-217660	-24967	-9637.17	-28.2649	262.332	0
11	6	55.9943	-0.192216	-358.208	-6780.67	-25319.1	3913.38	161.317	272.929	0	-0.244587	-3.02016	-471.035	-178.78	27961.9	-115.429	-172.637	254.38	0	55.7497	-3.21237	-829.243	-217800	-25078.6	-9731.02	-28.3791	262.393	0
11	7	55.983	-0.192135	-357.842	-6776.21	-25346.7	3931.12	161.168	272.936	0	-0.244834	-3.00933	-470.716	-182.788	28011.9	-115.256	-172.491	254.388	0	55.7382	-3.20146	-828.558	-217625	-25067.1	-9712.66	-28.3885	262.399	0
11	8	55.9385	-0.191955	-357.796	-6761.84	-25312	3920.03	161.256	272.899	0	-0.245013	-3.08657	-470.485	-200.134	27997.1	-115.522	-172.493	254.425	0	55.6935	-3.27852	-828.281	-217561	-25002.9	-9694.84	-28.3223	262.405	0
11	9	55.9938	-0.191949	-358.071	-6762.36	-25300.4	3942.61	161.342	272.886	0	-0.245883	-3.13137	-470.623	-183.104	28034.9	-115.642	-172.43	254.389	0	55.7479	-3.32332	-828.694	-217651	-24923.7	-9675.92	-28.2101	262.381	0
12	0	55.8721	-0.192471	-358.393	-6780.93	-25295.3	3920.44	161.42	272.92	0	-0.245965	-3.17571	-470.759	-189.69	28016.9	-115.873	-172.486	254.403	0	55.6262	-3.36818	-829.151	-217795	-24887.9	-9657.28	-28.1582	262.407	0
12	1	55.9713	-0.191471	-357.612	-6733.66	-25285.3	3926.75	161.294	272.83	0	-0.245492	-3.18724	-470.897	-222.856	28008.2	-116.038	-172.521	254.473	0	55.7258	-3.37871	-828.508	-217617	-25103.8	-9673.6	-28.4357	262.396	0
12	2	55.9499	-0.192236	-357.934	-6780.59	-25335.9	3913.25	161.216	272.944	0	-0.245163	-3.10982	-470.807	-219.522	28031.1	-115.705	-172.462	254.466	0	55.7048	-3.30205	-828.741	-217717	-25035.4	-9699.39	-28.346	262.447	0
12	3	56.0165	-0.191979	-357.978	-6766.28	-25334	3899.75	161.23	272.901	0	-0.244014	-2.95484	-470.993	-217.736	28022.4	-115.209	-172.504	254.462	0	55.7724	-3.14681	-828.971	-217752	-25077.7	-9765.19	-28.3861	262.425	0
12	4	56.0385	-0.191827	-357.52	-6766.52	-25358.3	3924.12	161.072	272.926	0	-0.24351	-2.94365	-470.582	-249.975	28030.1	-115.119	-172.435	254.531	0	55.795	-3.13548	-828.102	-217563	-25106.7	-9748.99	-28.4487	262.473	0
12	5	55.9278	-0.192263	-357.888	-6785.08	-25325.6	3906.51	161.236	272.959	0	-0.246044	-3.09796	-470.532	-162.99	28048.5	-115.436	-172.39	254.346	0	55.6817	-3.29022	-828.42	-217583	-24953.9	-9702.74	-28.2593	262.387	0
12	6	55.9279	-0.192526	-358.209	-6804.12	-25307	3917.92	161.351	272.995	0	-0.24502	-3.10971	-470.898	-219.598	28012.8	-115.75	-172.512	254.466	0	55.6828	-3.30223	-829.108	-217834	-24980.7	-9689.29	-28.2689	262.471	0
12	7	55.9169	-0.192415	-357.98	-6798.95	-25315.8	3897.57	161.281	272.993	0	-0.244626	-3.07557	-470.44	-218.376	27992.3	-115.516	-172.498	254.464	0	55.6723	-3.26798	-828.419	-217651	-24957.5	-9714.54	-28.2638	262.471	0
12	8	56.0052	-0.192022	-358.116	-6785.15	-25263.5	3920.14	161.455	272.947	0	-0.245484	-3.19993	-471.357	-255.698	28056.9	-116.238	-172.476	254.542	0	55.7597	-3.39196	-829.474	-217948	-25023.7	-9686.23	-28.3053	262.488	0
12	9	56.0502	-0.192484	-358.117	-6813.31	-25358.9	3906.34	161.188	273.025	0	-0.244203	-3.00935	-470.762	-210.928	27984.2	-115.363	-172.556	254.448	0	55.806	-3.20183	-828.878	-217771	-25056.9	-9754.88	-28.3617	262.474	0
13	0	55.9176	-0.193127	-357.799	-6883.29	-25320.6	3915.17	161.232	273.238	0	-0.244069	-2.96652	-470.858	-241.358	28063.9	-115.223	-172.398	254.513	0	55.6735	-3.15965	-828.657	-217814	-25028.6	-9722.2	-28.3425	262.598	0
13	1	56.0061	-0.192567	-357.797	-6836.22	-25338.3	3897.18	161.182	273.106	0	-0.24399	-2.96545	-470.261	-236.854	28047.5	-115.057	-172.358	254.504	0	55.7621	-3.15801	-828.057	-217610	-24930.1	-9762.66	-28.2378	262.542	0
13	2	55.9389	-0.192192	-357.751	-6794.26	-25302.7	3908.68	161.273	272.992	0	-0.244579	-3.06519	-470.579	-231.761	28020.9	-115.519	-172.454	254.493	0	55.6943	-3.25739	-828.329	-217636	-25001.9	-9711.37	-28.3197	262.482	0
13	3	56.0168	-0.192439	-357.98	-6822.52	-25315.4	3913.09	161.283	273.058	0	-0.245865	-3.32007	-470.756	-251.859	27989.2	-116.559	-172.544	254.535	0	55.771	-3.51251	-828.736	-217799	-25037.3	-9668.94	-28.3448	262.536	0
13	4	55.917	-0.192526	-357.614	-6813.2	-25357.9	3912.96	161.091	273.052	0	-0.2452	-3.13187	-470.852	-220.507	28017.3	-115.813	-172.497	254.468	0	55.6718	-3.3244	-828.466	-217681	-25154.1	-9686.4	-28.5006	262.49	0
13	5	56.0394	-0.192856	-358.118	-6860.3	-25330.5	3926.48	161.268	273.157	0	-0.244371	-3.03216	-470.854	-225.707	28012.6	-115.475	-172.507	254.479	0	55.795	-3.22502	-828.973	-217858	-25020.4	-9726.88	-28.3152	262.548	0
13	6	55.995	-0.192661	-358.026	-6836.35	-25328.5	3897.35	161.255	273.095	0	-0.243778	-3.01016	-471.038	-243.542	27990.1	-115.513	-172.578	254.517	0	55.7512	-3.20282	-829.063	-217874	-25102.7	-9749.92	-28.4143	262.54	0
13	7	55.9503	-0.192531	-357.797	-6817.93	-25340.6	3915.29	161.176	273.055	0	-0.243688	-2.97674	-470.627	-246.754	28016.4	-115.256	-172.47	254.524	0	55.7066	-3.16927	-828.424	-217695	-25045	-9728.04	-28.368	262.528	0
13	8	55.8618	-0.192871	-357.89	-6845.61	-25304.2	3897.47	161.296	273.128	0	-0.244811	-3.07694	-470.397	-250.655	28076.2	-115.495	-172.314	254.533	0	55.617	-3.26982	-828.287	-217696	-24870.6	-9700.36	-28.1663	262.567	0
13	9	55.9619	-0.193002	-357.89	-6869.32	-25336.5	3912.93	161.206	273.194	0	-0.244905	-3.09856	-470.533	-233.087	28034.7	-115.614	-172.419	254.495	0	55.717	-3.29156	-828.423	-217738	-24979.9	-9705.5	-28.2886	262.573	0
14	0	55.9505	-0.1929	-358.073	-6846.27	-25336.1	3922.11	161.243	273.12	0	-0.246146	-3.33201	-471.032	-256.786	28023	-116.656	-172.507	254.545	0	55.7044	-3.52491	-829.105	-217922	-25063	-9640.43	-28.3674	262.567	0
14	1	56.0175	-0.193232	-358.165	-6888.42	-25348.3	3924.17	161.227	273.233	0	-0.244797	-3.17645	-470.897	-259.789	27999	-116.094	-172.541	254.552	0	55.7727	-3.36968	-829.063	-217950	-25049.8	-9691.05	-28.349	262.622	0
14	2	55.9953	-0.193099	-357.89	-6883.4	-25347.3	3915.07	161.176	273.233	0	-0.242976	-2.94452	-470.538	-301.201	28058.1	-115.197	-172.37	254.64	0	55.7523	-3.13762	-828.428	-217815	-24970	-9747.38	-28.2746	262.673	0
14	3	55.9624	-0.193503	-357.892	-6920.84	-25346	3917.25	161.18	273.338	0	-0.243527	-2.98824	-470.49	-275.136	28039.2	-115.3	-172.404	254.585	0	55.7189	-3.18174	-828.382	-217816	-24974.8	-9726.83	-28.2836	262.687	0
14	4	55.973	-0.19283	-357.569	-6864.27	-25351	3901.48	161.102	273.197	0	-0.243052	-2.97667	-470.489	-279.547	27997.2	-115.313	-172.493	254.594	0	55.73	-3.1695	-828.058	-217681	-25096.8	-9747.94	-28.4415	262.627	0
14	5	55.9621	-0.19309	-357.935	-6878.31	-25336.5	3892.7	161.215	273.217	0	-0.244513	-3.18755	-470.486	-292.907	28016.1	-116.075	-172.453	254.623	0	55.7176	-3.38064	-828.421	-217810	-24977.2	-9705.9	-28.2852	262.657	0
14	6	55.9624	-0.193265	-357.57	-6906.41	-25359.9	3903.59	161.077	273.315	0	-0.24439	-3.13201	-470.349	-281.212	28029.5	-115.797	-172.407	254.598	0	55.718	-3.32528	-827.92	-217697	-25040.6	-9707.64	-28.3787	262.682	0
14	7	55.9733	-0.193385	-358.028	-6906.83	-25337.1	3915.12	161.232	273.291	0	-0.24423	-3.13242	-470.487	-295.173	28034.7	-115.864	-172.413	254.627	0	55.7291	-3.32581	-828.516	-217863	-24938.5	-9698.94	-28.2346	262.693	0
14	8	55.9403	-0.193614	-358.075	-6920.68	-25345	3901.66	161.219	273.328	0	-0.243863	-3.07686	-470.625	-283.594	28016.6	-115.698	-172.47	254.603	0	55.6965	-3.27047	-828.7	-217909	-24984.1	-9716.77	-28.2856	262.693	0
14	9	55.9622	-0.193127	-358.027	-6882.94	-25322.5	3890.52	161.272	273.225	0	-0.243321	-3.01043	-470.444	-294.788	28029.8	-115.421	-172.418	254.627	0	55.7189	-3.20355	-828.471	-217822	-24918.7	-9748.48	-28.2127	262.664	0
15	0	55.9072	-0.193681	-357.892	-6915.96	-25385.7	3894.79	161.069	273.324	0	-0.243585	-2.96593	-470.262	-269.489	28056.9	-115.124	-172.338	254.573	0	55.6636	-3.15961	-828.153	-217747	-24941.9	-9740.22	-28.2541	262.676	0
15	1	55.8846	-0.193567	-357.984	-6897.72	-25370.7	3917.43	161.129	273.268	0	-0.243856	-3.0437	-470.443	-282.1	28043.8	-115.496	-172.389	254.6	0	55.6407	-3.23727	-828.427	-217814	-24959.5	-9694.22	-28.2676	262.667	0
15	2	55.907	-0.193444	-357.525	-6915.69	-25362.3	3899.11	161.062	273.343	0	-0.243889	-3.07665	-470.442	-283.601	28020.5	-115.641	-172.438	254.603	0	55.6631	-3.2701	-827.967	-217718	-25081.3	-9710.78	-28.4293	262.695	0
15	3	55.996	-0.193653	-358.074	-6925.33	-25380.1	3894.76	161.12	273.341	0	-0.243483	-2.99901	-470.398	-275.681	28024.9	-115.328	-172.423	254.586	0	55.7525	-3.19266	-828.472	-217845	-24961.2	-9755.47	-28.2621	262.692	0
15	4	55.9739	-0.193716	-357.709	-6953.19	-25355.8	3903.52	161.116	273.438	0	-0.243247	-3.01043	-470.17	-308.747	28047.4	-115.356	-172.346	254.657	0	55.7307	-3.20415	-827.878	-217755	-24945.7	-9738.56	-28.2643	262.772	0
15	5	55.9517	-0.193754	-357.663	-6953.24	-25359.5	3905.76	161.097	273.441	0	-0.243035	-2.97727	-470.353	-302.708	28038.7	-115.286	-172.388	254.644	0	55.7087	-3.17102	-828.017	-217783	-25009.9	-9738.29	-28.3387	262.763	0
15	6	55.8081	-0.194628	-358.124	-6995.45	-25362.9	3890.36	161.178	273.534	0	-0.242255	-2.89904	-470.079	-304.299	28014.2	-114.958	-172.405	254.647	0	55.5658	-3.09367	-828.203	-217871	-24861.6	-9735.23	-28.1602	262.814	0
15	7	55.9406	-0.193688	-357.845	-6929.71	-25377.8	3885.7	161.082	273.365	0	-0.242547	-2.9103	-470.308	-290.718	28015.1	-115.031	-172.432	254.618	0	55.6981	-3.10399	-828.153	-217779	-24998.5	-9770.79	-28.3207	262.719	0
15	8	55.9188	-0.194139	-358.076	-6953.46	-25405	3890.24	161.051	273.419	0	-0.242673	-2.88781	-470.353	-266.489	28005.9	-114.918	-172.458	254.567	0	55.6761	-3.08195	-828.429	-217848	-24991	-9765.82	-28.3036	262.715	0
15	9	55.8964	-0.194074	-358.396	-6939.47	-25366.6	3888.32	161.222	273.363	0	-0.243344	-3.07718	-470.397	-325.58	28029.7	-115.717	-172.413	254.692	0	55.653	-3.27125	-828.793	-217994	-24863.7	-9719.1	-28.1388	262.766	0
16	0	55.9304	-0.194474	-357.985	-7009.14	-25372.7	3881.06	161.123	273.579	0	-0.242676	-2.96704	-470.493	-334.79	28062.7	-115.337	-172.355	254.712	0	55.6877	-3.16152	-828.478	-217987	-24955.6	-9760.22	-28.2589	262.864	0
16	1	55.8635	-0.194441	-358.077	-6976.88	-25398	3892.5	161.071	273.484	0	-0.242426	-3.00092	-470.676	-368.827	28063.6	-115.587	-172.376	254.784	0	55.621	-3.19536	-828.753	-218061	-24997.9	-9724.29	-28.3045	262.864	0
16	2	55.9854	-0.193892	-357.754	-6962.36	-25389	3885.46	161.032	273.461	0	-0.241723	-2.75661	-470.589	-307.228	28081.5	-114.53	-172.327	254.653	0	55.7436	-2.9505	-828.343	-217870	-25031.2	-9817.5	-28.3519	262.776	0
16	3	55.8749	-0.194864	-358.399	-7019.19	-25370.5	3901.58	161.212	273.585	0	-0.24196	-2.82249	-470.357	-310.152	28057.3	-114.732	-172.349	254.659	0	55.6329	-3.01735	-828.756	-218037	-24829.2	-9758.49	-28.0994	262.844	0
16	4	55.8968	-0.194317	-357.893	-6981.21	-25394.7	3883.35	161.044	273.506	0	-0.242754	-2.94416	-470.537	-301.337	28030.1	-115.225	-172.43	254.64	0	55.6541	-3.13847	-828.43	-217913	-25040.1	-9754.5	-28.3645	262.791	0
16	5	55.9302	-0.194447	-358.168	-7000.01	-25363.4	3887.96	161.186	273.544	0	-0.243957	-3.12163	-470.58	-308.702	28035.1	-115.882	-172.424	254.656	0	55.6862	-3.31607	-828.748	-218028	-24951.3	-9717.95	-28.2447	262.819	0
16	6	56.0303	-0.194317	-358.029	-7004.29	-25395.7	3869.69	161.068	273.564	0	-0.243465	-3.06655	-470.627	-320.344	28044.6	-115.716	-172.41	254.681	0	55.7869	-3.26086	-828.657	-218018	-25021.6	-9774.27	-28.3274	262.839	0
16	7	55.8749	-0.194682	-358.031	-7000.17	-25421.9	3885.6	160.995	273.552	0	-0.24238	-2.97863	-470.585	-363.226	28067.8	-115.464	-172.355	254.772	0	55.6325	-3.17331	-828.616	-218043	-25007.5	-9739.17	-28.32	262.886	0
16	8	55.853	-0.194934	-358.124	-7032.62	-25383.5	3876.66	161.121	273.637	0	-0.242233	-2.91154	-470.036	-351.091	28088.8	-115.019	-172.241	254.747	0	55.6108	-3.10648	-828.16	-217944	-24799.8	-9757.61	-28.0845	262.916	0
16	9	55.9526	-0.194529	-357.985	-7009.37	-25401.8	3887.72	161.042	273.58	0	-0.241882	-2.84533	-470.404	-338.967	28080.9	-114.868	-172.305	254.721	0	55.7107	-3.03986	-828.389	-217964	-24947	-9786.95	-28.2501	262.871	0
17	0	55.8755	-0.195077	-357.529	-7074.54	-25403.2	3887.35	160.948	273.787	0	-0.241624	-2.9001	-470.173	-360.194	28038.1	-115.091	-172.366	254.766	0	55.6339	-3.09518	-827.702	-217878	-25040.3	-9755.54	-28.3898	262.982	0
17	1	55.9083	-0.194904	-358.444	-7019.11	-25400	3890.27	161.138	273.582	0	-0.243021	-2.98988	-470.631	-340.202	28096	-115.435	-172.301	254.723	0	55.6653	-3.18478	-829.075	-218156	-24873.9	-9740.26	-28.1415	262.877	0
17	2	55.8522	-0.194108	-357.618	-6962.4	-25392.7	3885.56	160.995	273.469	0	-0.243673	-3.11152	-470.719	-340.739	28068.5	-115.924	-172.371	254.724	0	55.6085	-3.30563	-828.337	-217917	-25103.5	-9702.88	-28.447	262.817	0
17	3	55.9862	-0.194833	-358.397	-7018.91	-25436	3876.59	161.029	273.584	0	-0.241756	-2.96781	-470.723	-390.845	28049.8	-115.547	-172.411	254.83	0	55.7445	-3.16265	-829.12	-218217	-24991.5	-9779.24	-28.2778	262.937	0
17	4	55.9642	-0.194921	-357.849	-7065.16	-25392.9	3880.73	161.04	273.743	0	-0.242771	-3.02375	-470.814	-374.239	28096.8	-115.685	-172.323	254.795	0	55.7215	-3.21868	-828.663	-218133	-25048.7	-9756.56	-28.3639	262.978	0
17	5	55.9527	-0.194585	-358.213	-7009.1	-25392.4	3867.65	161.114	273.567	0	-0.242672	-2.93391	-470.448	-328.651	28081.1	-115.172	-172.31	254.699	0	55.7101	-3.1285	-828.661	-218027	-24894.6	-9786.8	-28.1776	262.855	0
17	6	56.0527	-0.194785	-358.352	-7047.13	-25382.7	3903.45	161.168	273.665	0	-0.242015	-2.85721	-470.314	-362.537	28131.9	-114.885	-172.185	254.771	0	55.8106	-3.05199	-828.666	-218096	-24775.7	-9793.98	-28.0282	262.942	0
17	7	55.8084	-0.194646	-357.757	-7013.54	-25372.2	3869.84	161.08	273.604	0	-0.242573	-3.01217	-470.585	-373.882	28081.9	-115.593	-172.326	254.795	0	55.5659	-3.20681	-828.342	-217998	-25004.6	-9730.37	-28.3294	262.918	0
17	8	55.9527	-0.194659	-358.168	-7018.63	-25392.4	3878.83	161.105	273.596	0	-0.242911	-3.00077	-470.585	-345.408	28081.8	-115.488	-172.326	254.734	0	55.7098	-3.19543	-828.753	-218079	-24935.8	-9760.52	-28.2246	262.886	0
17	9	55.9751	-0.194672	-357.985	-7032.4	-25398	3871.9	161.053	273.644	0	-0.242835	-3.01253	-470.906	-359.802	28087.8	-115.647	-172.354	254.764	0	55.7323	-3.2072	-828.891	-218143	-25052.7	-9770.63	-28.3606	262.918	0
18	0	55.9418	-0.194711	-358.031	-7032.43	-25382.6	3874.24	161.105	273.642	0	-0.243064	-3.03418	-470.539	-356.094	28091	-115.608	-172.3	254.757	0	55.6987	-3.22889	-828.57	-218058	-24937.5	-9754.73	-28.2334	262.917	0
18	1	55.9756	-0.195311	-358.216	-7088.9	-25402.8	3885.33	161.085	273.789	0	-0.242083	-2.85798	-470.819	-362.433	28138.7	-115.024	-172.235	254.77	0	55.7335	-3.05329	-829.035	-218232	-24933.2	-9792.57	-28.2112	262.988	0
18	2	55.9645	-0.195181	-358.032	-7088.52	-25383.6	3876.28	161.102	273.799	0	-0.242296	-2.86808	-470.634	-335.072	28105.2	-114.98	-172.282	254.712	0	55.7222	-3.06326	-828.666	-218111	-24946.9	-9796.34	-28.2405	262.959	0
18	3	55.9525	-0.194454	-357.985	-7013.96	-25364.3	3892.27	161.147	273.593	0	-0.241895	-2.93484	-470.496	-389.268	28095.5	-115.313	-172.285	254.827	0	55.7106	-3.12929	-828.481	-218046	-24916	-9762.21	-28.2098	262.936	0
18	4	55.8863	-0.195049	-358.261	-7033.05	-25417.7	3887.87	161.053	273.631	0	-0.242956	-3.04505	-470.721	-352.017	28059.1	-115.723	-172.391	254.748	0	55.6434	-3.2401	-828.982	-218160	-24990.5	-9724.72	-28.2867	262.909	0
18	5	55.9644	-0.195068	-358.169	-7060.45	-25411.7	3862.92	161.051	273.713	0	-0.242075	-3.02319	-470.127	-416.39	28089.5	-115.592	-172.251	254.886	0	55.7224	-3.21826	-828.296	-218077	-24842.6	-9774.67	-28.1258	263.027	0
18	6	55.9861	-0.194707	-357.985	-7037.36	-25398.5	3887.59	161.052	273.658	0	-0.243098	-3.05629	-470.264	-371	28104	-115.63	-172.238	254.789	0	55.743	-3.251	-828.249	-217998	-24889.8	-9747.59	-28.1837	262.945	0
18	7	55.9537	-0.195446	-358.262	-7093.33	-25415.9	3867.37	161.058	273.799	0	-0.241268	-2.86881	-470.726	-400.463	28096.4	-115.168	-172.313	254.851	0	55.7124	-3.06426	-828.988	-218263	-24955.8	-9802.84	-28.2409	263.04	0
18	8	55.9531	-0.194913	-357.94	-7051.26	-25411.2	3878.56	161.007	273.7	0	-0.240799	-2.83563	-470.224	-431.679	28127.1	-114.946	-172.184	254.918	0	55.7123	-3.03054	-828.164	-218041	-24879.4	-9798.91	-28.1756	263.036	0
18	9	56.0306	-0.194846	-358.078	-7060.99	-25386.4	3903.27	161.104	273.719	0	-0.24266	-3.00179	-470.313	-396.489	28146.2	-115.463	-172.154	254.843	0	55.7879	-3.19664	-828.39	-218080	-24827.4	-9755.73	-28.1012	263.002	0
19	0	55.964	-0.194857	-358.215	-7028.31	-25425.7	3887.74	161.021	273.62	0	-0.242062	-2.94662	-470.543	-403.546	28133.1	-115.362	-172.211	254.858	0	55.7219	-3.14148	-828.757	-218146	-24897.9	-9767.05	-28.178	262.967	0
19	1	55.9755	-0.195067	-358.123	-7074.39	-25384.1	3867.38	161.119	273.754	0	-0.242575	-3.05734	-470.586	-412.921	28114.7	-115.81	-172.256	254.877	0	55.733	-3.2524	-828.709	-218194	-24906.3	-9765.27	-28.1893	263.035	0
19	2	55.9309	-0.194892	-357.894	-7041.92	-25424.2	3876.32	160.962	273.676	0	-0.242406	-2.95751	-470.314	-394.617	28150.8	-115.296	-172.145	254.839	0	55.6885	-3.15241	-828.208	-218011	-24898.9	-9767.41	-28.1991	262.979	0
19	3	55.9866	-0.194801	-357.756	-7069.25	-25375.1	3858.19	161.071	273.76	0	-0.241962	-2.94666	-470.817	-398.947	28110.9	-115.453	-172.293	254.847	0	55.7446	-3.14146	-828.573	-218135	-25040	-9802.46	-28.3552	263.013	0
19	4	55.9978	-0.195097	-358.077	-7074.51	-25413.1	3869.51	161.029	273.757	0	-0.241345	-2.84696	-470.819	-394.765	28115.4	-115.083	-172.284	254.839	0	55.7565	-3.04206	-828.896	-218214	-24999.9	-9816.76	-28.2951	263.011	0
19	5	55.9531	-0.195093	-357.987	-7065.71	-25415.9	3898.76	161.003	273.737	0	-0.240928	-2.79122	-470.271	-406.434	28136.5	-114.733	-172.17	254.864	0	55.7122	-2.98631	-828.258	-218052	-24874.6	-9788.72	-28.1667	263.022	0
19	6	56.0416	-0.194485	-357.938	-7027.64	-25400.8	3871.79	161.036	273.634	0	-0.242098	-3.0137	-470.725	-434.302	28134	-115.723	-172.233	254.923	0	55.7995	-3.20818	-828.664	-218155	-24981.7	-9787.6	-28.2786	263.005	0
19	7	55.9086	-0.194926	-358.123	-7046.51	-25376.6	3874.31	161.14	273.676	0	-0.243037	-3.16862	-470.63	-440.833	28124.4	-116.274	-172.241	254.937	0	55.6656	-3.36355	-828.754	-218210	-24896.3	-9716.04	-28.1794	263.035	0
19	8	55.9752	-0.195037	-358.216	-7061.08	-25393.4	3898.92	161.111	273.712	0	-0.242993	-3.06914	-470.953	-403.873	28139.5	-115.909	-172.25	254.858	0	55.7322	-3.26417	-829.169	-218289	-24953.9	-9730.91	-28.2319	263.003	0
19	9	56.0089	-0.195199	-358.17	-7084.15	-25408.9	3883.01	161.059	273.779	0	-0.242469	-3.01425	-470.818	-429.436	28171.7	-115.7	-172.165	254.912	0	55.7664	-3.20945	-828.988	-218289	-24918.4	-9767.96	-28.1931	263.064	0
20	0	56.12	-0.195247	-358.444	-7103.02	-25399.6	3889.73	161.139	273.816	0	-0.241794	-2.88085	-470.774	-405.268	28162	-115.166	-172.18	254.861	0	55.8782	-3.0761	-829.218	-218336	-24850	-9819.83	-28.0967	263.055	0
20	1	56.0312	-0.195174	-357.803	-7107.15	-25400.5	3880.46	161.01	273.863	0	-0.241275	-2.83615	-470.409	-417.484	28160.5	-114.932	-172.136	254.888	0	55.79	-3.03133	-828.212	-218095	-24912.9	-9816.69	-28.2107	263.085	0
20	2	55.9865	-0.195097	-358.124	-7074.9	-25393.9	3892.06	161.092	273.755	0	-0.241147	-2.93558	-470.497	-445.246	28105	-115.435	-172.265	254.946	0	55.7453	-3.13068	-828.621	-218199	-24905.8	-9771.35	-28.1907	263.076	0
20	3	56.0413	-0.194482	-358.259	-7005.04	-25414.9	3896.74	161.06	273.553	0	-0.242188	-3.04625	-470.723	-421.887	28092	-115.854	-172.322	254.896	0	55.7991	-3.24074	-828.982	-218202	-24962.8	-9755.18	-28.2449	262.959	0
20	4	56.042	-0.195013	-358.077	-7074.76	-25410.3	3885.19	161.037	273.758	0	-0.242632	-3.03586	-470.862	-411.838	28139.2	-115.783	-172.239	254.875	0	55.7994	-3.23087	-828.94	-218251	-24985.2	-9769.25	-28.2737	263.032	0
20	5	56.0526	-0.194719	-358.352	-7028.54	-25415.4	3901.2	161.077	273.614	0	-0.24294	-3.1027	-470.907	-428.564	28148.8	-116.063	-172.224	254.91	0	55.8097	-3.29742	-829.259	-218305	-24928	-9740.69	-28.1934	262.993	0
20	6	56.0531	-0.194996	-358.123	-7074.72	-25406.1	3882.96	161.058	273.755	0	-0.242036	-2.94782	-470.865	-426.656	28171.8	-115.47	-172.17	254.906	0	55.8111	-3.14281	-828.989	-218274	-24939	-9794.39	-28.2158	263.049	0
20	7	56.064	-0.194501	-358.029	-7032.09	-25397.1	3858.32	161.064	273.641	0	-0.241195	-2.85893	-470.41	-446.307	28183.9	-115.055	-172.086	254.949	0	55.8228	-3.05343	-828.439	-218107	-24835.3	-9841.91	-28.1076	263.027	0
20	8	55.9861	-0.194655	-358.031	-7032.68	-25389.2	3887.65	161.087	273.643	0	-0.242139	-2.92481	-470.544	-402.485	28161.1	-115.252	-172.152	254.855	0	55.7439	-3.11947	-828.575	-218102	-24877.3	-9777.6	-28.1581	262.973	0
