		FP1 - Force			FP1 - Moment			FP1 - CoP			FP2 - Force			FP2 - Moment			FP2 - CoP			Combined Force			Combined Moment			Combined CoP		
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
275	2	49.4737	-0.329508	-347.709	-19771.8	-29179.1	1490.78	148.082	310.863	0	-0.178443	-6.38025	-480.994	-7837.57	30892.8	-144.724	-167.773	270.295	0	49.2952	-6.70976	-828.703	-238463	-30446.3	-9800.45	-35.246	287.316	0
275	3	49.4509	-0.329071	-347.342	-19743.8	-29154.7	1510.95	148.063	310.842	0	-0.177863	-6.34577	-480.626	-7831.82	30839.9	-144.539	-167.834	270.295	0	49.273	-6.67484	-827.968	-238241	-30474.1	-9782.29	-35.3112	287.305	0
275	4	49.4286	-0.329022	-347.937	-19711.1	-29139.8	1493.48	148.25	310.651	0	-0.17835	-6.41266	-480.854	-7834.54	30845.6	-144.843	-167.853	270.293	0	49.2502	-6.74168	-828.79	-238423	-30367.1	-9778.86	-35.1488	287.236	0
275	5	49.5062	-0.328758	-347.387	-19715.6	-29166.4	1504.23	148.041	310.754	0	-0.179394	-6.52249	-480.804	-7797.33	30808	-145.175	-167.924	270.217	0	49.3268	-6.85124	-828.19	-238242	-30550.7	-9762.61	-35.3917	287.221	0
275	6	49.5396	-0.328831	-347.753	-19706.5	-29186.5	1497.65	148.071	310.668	0	-0.17942	-6.57912	-481.399	-7827.54	30815.3	-145.608	-167.988	270.26	0	49.3601	-6.90795	-829.152	-238510	-30617.2	-9765.09	-35.4306	287.207	0
275	7	49.4843	-0.329055	-347.662	-19725	-29184.2	1488.63	148.056	310.736	0	-0.1789	-6.45721	-481.31	-7813.04	30833.4	-145.095	-167.939	270.233	0	49.3054	-6.78626	-828.972	-238463	-30595	-9787.77	-35.4141	287.219	0
275	8	49.5728	-0.32873	-347.569	-19715.7	-29173.9	1501.98	148.063	310.725	0	-0.178078	-6.41272	-481.356	-7830.02	30800.9	-145.022	-168.012	270.267	0	49.3948	-6.74145	-828.926	-238457	-30653.1	-9807.21	-35.4816	287.231	0
275	9	49.5061	-0.328928	-347.799	-19706.9	-29185.2	1515.7	148.086	310.662	0	-0.178501	-6.41197	-480.761	-7811.32	30821.8	-144.786	-167.89	270.248	0	49.3276	-6.7409	-828.56	-238337	-30450.2	-9776.41	-35.2545	287.212	0
276	0	49.3513	-0.329468	-347.664	-19739.3	-29188	1497.74	148.045	310.777	0	-0.177915	-6.37827	-480.623	-7819.43	30793.2	-144.675	-167.931	270.269	0	49.1733	-6.70774	-828.287	-238306	-30474.5	-9762.89	-35.3034	287.272	0
276	1	49.4286	-0.329091	-347.937	-19706.7	-29172.5	1500.18	148.156	310.639	0	-0.179162	-6.59007	-480.713	-7865.3	30845.2	-145.507	-167.834	270.362	0	49.2494	-6.91916	-828.65	-238421	-30367.8	-9731.84	-35.1552	287.273	0
276	2	49.4287	-0.329341	-348.075	-19707.2	-29228.7	1509.14	148.028	310.618	0	-0.180109	-6.59992	-480.802	-7786.56	30808	-145.426	-167.924	270.195	0	49.2486	-6.92926	-828.877	-238401	-30449.5	-9720.37	-35.2444	287.17	0
276	3	49.462	-0.329063	-347.525	-19725.2	-29187.9	1504.3	148.012	310.759	0	-0.179057	-6.47885	-480.897	-7814.01	30836.4	-145.054	-167.877	270.249	0	49.2829	-6.80791	-828.422	-238326	-30531.4	-9761.37	-35.3612	287.243	0
276	4	49.4507	-0.3291	-348.166	-19697.6	-29182.9	1502.54	148.181	310.575	0	-0.177966	-6.43566	-481.266	-7868.12	30838	-145.127	-167.923	270.349	0	49.2727	-6.76476	-829.432	-238607	-30460.5	-9770.54	-35.234	287.234	0
276	5	49.5845	-0.329295	-347.799	-19757.9	-29207.2	1495.17	148.023	310.808	0	-0.178261	-6.43421	-480.669	-7835.63	30816.8	-144.9	-167.888	270.302	0	49.4063	-6.7635	-828.468	-238390	-30459.6	-9812.02	-35.2653	287.307	0
276	6	49.5067	-0.329238	-347.617	-19757.7	-29166.5	1497.49	148.096	310.838	0	-0.178236	-6.43358	-480.348	-7831.06	30806.2	-144.807	-167.867	270.303	0	49.3285	-6.76282	-827.964	-238257	-30394.4	-9789.96	-35.2115	287.321	0
276	7	49.4733	-0.329013	-347.753	-19724.6	-29155.7	1473.02	148.16	310.72	0	-0.179409	-6.62302	-480.94	-7848.13	30813.5	-145.683	-167.931	270.318	0	49.2939	-6.95203	-828.693	-238434	-30479.6	-9762.89	-35.2865	287.273	0
276	8	49.4062	-0.328946	-347.845	-19697.2	-29152.9	1500.22	148.19	310.626	0	-0.180336	-6.56726	-481.078	-7770.99	30837.1	-145.321	-167.9	270.153	0	49.2259	-6.8962	-828.923	-238386	-30460.4	-9730.84	-35.2576	287.137	0
276	9	49.4621	-0.329364	-348.304	-19725.6	-29174	1500.29	148.24	310.633	0	-0.179953	-6.61138	-481.122	-7796.38	30795.4	-145.593	-167.993	270.205	0	49.2821	-6.94074	-829.426	-238569	-30429.6	-9735.3	-35.1961	287.182	0
277	0	49.5843	-0.329134	-347.799	-19739.4	-29207.2	1506.46	148.023	310.755	0	-0.178915	-6.41272	-480.945	-7806.42	30864.5	-144.784	-167.825	270.231	0	49.4053	-6.74185	-828.745	-238411	-30475.5	-9805.28	-35.2734	287.238	0
277	1	49.4958	-0.329508	-348.075	-19748.7	-29208.2	1488.74	148.086	310.737	0	-0.177738	-6.33513	-480.901	-7835.99	30841	-144.588	-167.868	270.294	0	49.318	-6.66464	-828.976	-238505	-30421.9	-9818.54	-35.2035	287.276	0
277	2	49.4739	-0.329826	-347.984	-19781.5	-29212	1495.34	148.054	310.846	0	-0.178179	-6.41177	-480.76	-7820.77	30798.5	-144.831	-167.938	270.268	0	49.2957	-6.7416	-828.745	-238468	-30455.8	-9788.93	-35.2551	287.306	0
277	3	49.3404	-0.329487	-347.617	-19748.1	-29173.5	1473.01	148.076	310.81	0	-0.179386	-6.50021	-480.804	-7787.07	30808	-145.072	-167.924	270.196	0	49.161	-6.8297	-828.421	-238322	-30497	-9756.85	-35.3259	287.238	0
277	4	49.4175	-0.329106	-347.8	-19711.3	-29176.7	1497.84	148.111	310.674	0	-0.179839	-6.58923	-480.849	-7804.72	30817.6	-145.432	-167.91	270.231	0	49.2377	-6.91833	-828.648	-238365	-30462	-9731.32	-35.27	287.206	0
277	5	49.4842	-0.329059	-347.936	-19702	-29212.3	1491.06	148.041	310.625	0	-0.180315	-6.63382	-480.94	-7801.82	30832	-145.596	-167.892	270.222	0	49.3039	-6.96288	-828.876	-238412	-30475.5	-9744.83	-35.2732	287.182	0
277	6	49.3737	-0.3298	-347.985	-19744.6	-29245.1	1504.52	147.959	310.74	0	-0.17959	-6.48903	-480.758	-7772.56	30817.1	-144.976	-167.899	270.167	0	49.1941	-6.81883	-828.743	-238386	-30465.3	-9736.29	-35.2721	287.203	0
277	7	49.4629	-0.330009	-348.031	-19800.3	-29202.2	1497.59	148.093	310.892	0	-0.178631	-6.4456	-481.035	-7817.36	30818.3	-145.001	-167.933	270.251	0	49.2843	-6.77561	-829.066	-238566	-30478.2	-9776.22	-35.2697	287.312	0
277	8	49.5067	-0.329507	-348.258	-19749	-29185.3	1504.6	148.196	310.708	0	-0.177753	-6.35662	-480.67	-7832.39	30816.8	-144.616	-167.888	270.295	0	49.3289	-6.68613	-828.929	-238491	-30328.2	-9800.53	-35.0913	287.274	0
277	9	49.4185	-0.329797	-347.71	-19794.9	-29172.1	1477.31	148.102	310.929	0	-0.178907	-6.45663	-480.624	-7822.37	30853.9	-144.898	-167.804	270.276	0	49.2396	-6.78643	-828.333	-238380	-30390.3	-9782.45	-35.1963	287.341	0
278	0	49.4181	-0.329975	-348.626	-19749.6	-29223.7	1507.11	148.175	310.65	0	-0.179102	-6.48916	-480.713	-7800.63	30807.6	-145.038	-167.913	270.227	0	49.239	-6.81913	-829.339	-238570	-30296.2	-9745.19	-35.0402	287.219	0
278	1	49.3733	-0.329515	-348.213	-19739.6	-29137.5	1507.12	148.323	310.688	0	-0.179499	-6.61159	-480.848	-7833.7	30808.4	-145.588	-167.929	270.291	0	49.1938	-6.9411	-829.062	-238528	-30334.1	-9705.98	-35.1005	287.258	0
278	2	49.4737	-0.329704	-348.441	-19748.8	-29207.3	1477.75	148.177	310.678	0	-0.179094	-6.56709	-480.62	-7841.21	30812.1	-145.378	-167.891	270.315	0	49.2946	-6.89679	-829.061	-238543	-30299.4	-9771.06	-35.0526	287.279	0
278	3	49.518	-0.329603	-348.349	-19748.9	-29213.8	1486.61	148.136	310.693	0	-0.178428	-6.4228	-480.988	-7802.59	30785.4	-144.907	-167.996	270.222	0	49.3396	-6.7524	-829.338	-238568	-30440.6	-9806.33	-35.2097	287.221	0
278	4	49.4847	-0.32973	-348.396	-19763	-29184.4	1495.68	148.232	310.726	0	-0.17874	-6.40078	-480.669	-7796.8	30835.3	-144.672	-167.849	270.221	0	49.306	-6.73051	-829.065	-238506	-30275.5	-9793.57	-35.0232	287.242	0
278	5	49.5294	-0.32966	-348.029	-19771.9	-29219	1479.58	148.044	310.811	0	-0.17833	-6.36797	-480.991	-7804.75	30827.3	-144.673	-167.909	270.226	0	49.3511	-6.69763	-829.02	-238510	-30479.2	-9828.66	-35.2692	287.264	0
278	6	49.407	-0.329723	-348.03	-19744.4	-29237.2	1497.78	147.992	310.732	0	-0.179321	-6.49946	-480.436	-7782.53	30792.5	-144.971	-167.907	270.199	0	49.2277	-6.82918	-828.466	-238326	-30399	-9749.15	-35.2012	287.226	0
278	7	49.5294	-0.329992	-348.351	-19795.9	-29205	1504.44	148.162	310.827	0	-0.180481	-6.67778	-480.435	-7817.69	30844	-145.633	-167.8	270.272	0	49.3489	-7.00777	-828.786	-238501	-30245.9	-9733.05	-34.9965	287.318	0
278	8	49.4623	-0.329433	-347.938	-19734.9	-29220.8	1497.71	148.017	310.72	0	-0.17989	-6.61177	-480.758	-7824.22	30840.6	-145.507	-167.85	270.275	0	49.2824	-6.9412	-828.695	-238421	-30432.1	-9737.79	-35.2293	287.256	0
278	9	49.5075	-0.330158	-348.305	-19805	-29227.5	1486.4	148.087	310.861	0	-0.178887	-6.49003	-480.897	-7828.5	30831.8	-145.132	-167.887	270.279	0	49.3286	-6.82019	-829.203	-238619	-30396.6	-9788.64	-35.1628	287.325	0
279	0	49.5403	-0.32954	-348.257	-19757.9	-29196	1479.79	148.165	310.734	0	-0.178096	-6.43449	-480.715	-7849.6	30821.7	-144.941	-167.884	270.329	0	49.3622	-6.76403	-828.973	-238532	-30345.9	-9816.23	-35.1092	287.303	0
279	1	49.4406	-0.330108	-348.534	-19772.6	-29229.3	1493.46	148.136	310.731	0	-0.178624	-6.45656	-480.669	-7831.79	30835.5	-144.951	-167.849	270.294	0	49.262	-6.78667	-829.203	-238589	-30286.2	-9772.13	-35.0326	287.29	0
279	2	49.4074	-0.33017	-348.214	-19791.2	-29218.6	1497.78	148.09	310.836	0	-0.177703	-6.32324	-480.488	-7826.3	30830	-144.417	-167.836	270.288	0	49.2297	-6.65341	-828.702	-238468	-30312	-9789.75	-35.0862	287.326	0
279	3	49.3848	-0.32974	-348.076	-19744.4	-29222.2	1497.86	148.046	310.724	0	-0.179374	-6.52286	-480.987	-7801.95	30813.4	-145.233	-167.937	270.221	0	49.2054	-6.8526	-829.063	-238498	-30478	-9738.29	-35.2738	287.226	0
279	4	49.5849	-0.329953	-348.808	-19781.8	-29207.4	1486.7	148.265	310.713	0	-0.179505	-6.58885	-480.482	-7823.48	30811.5	-145.376	-167.874	270.283	0	49.4054	-6.91881	-829.289	-238617	-30188.2	-9785.35	-34.9026	287.288	0
279	5	49.5182	-0.329577	-347.709	-19767.3	-29241.8	1488.37	147.901	310.85	0	-0.178956	-6.53405	-480.804	-7835.12	30812.8	-145.298	-167.914	270.296	0	49.3392	-6.86362	-828.513	-238414	-30547.4	-9779.28	-35.3733	287.316	0
279	6	49.5297	-0.329978	-348.487	-19790.5	-29205	1464.09	148.195	310.79	0	-0.178931	-6.4452	-480.852	-7798.69	30822.1	-144.901	-167.901	270.219	0	49.3508	-6.77517	-829.338	-238607	-30332.1	-9826.62	-35.0779	287.267	0
279	7	49.4953	-0.329387	-348.441	-19721.2	-29194.2	1507.04	148.215	310.598	0	-0.177678	-6.37862	-480.441	-7847.36	30815.9	-144.665	-167.859	270.334	0	49.3177	-6.70801	-828.882	-238468	-30242.3	-9790.19	-34.9896	287.26	0
279	8	49.4737	-0.32989	-348.533	-19753.9	-29235.4	1491.22	148.119	310.677	0	-0.178546	-6.33414	-480.762	-7775.36	30830.9	-144.416	-167.871	270.173	0	49.2952	-6.66403	-829.295	-238531	-30319.8	-9810.39	-35.0677	287.196	0
279	9	49.418	-0.329493	-348.12	-19729.9	-29204.9	1477.7	148.107	310.676	0	-0.17954	-6.52266	-480.758	-7797.25	30826.5	-145.143	-167.879	270.219	0	49.2385	-6.85215	-828.879	-238432	-30386.2	-9766.77	-35.1684	287.21	0
280	0	49.5177	-0.329298	-348.165	-19720.8	-29223.1	1488.82	148.065	310.642	0	-0.179457	-6.5223	-480.712	-7792.68	30807.6	-145.138	-167.912	270.211	0	49.3383	-6.8516	-828.877	-238417	-30406.6	-9781.06	-35.1877	287.194	0
280	1	49.5402	-0.329629	-348.624	-19739.7	-29224.2	1484.51	148.173	310.622	0	-0.179707	-6.59956	-480.527	-7805.35	30793	-145.405	-167.918	270.243	0	49.3605	-6.92918	-829.15	-238522	-30274.4	-9773.61	-35.015	287.221	0
280	2	49.4517	-0.329945	-348.488	-19763	-29220.4	1484.48	148.151	310.711	0	-0.178964	-6.47823	-480.667	-7809.47	30816.8	-144.997	-167.888	270.247	0	49.2727	-6.80818	-829.155	-238545	-30306.9	-9778.87	-35.059	287.254	0
280	3	49.5293	-0.3297	-348.349	-19767.3	-29200.3	1477.57	148.175	310.746	0	-0.177579	-6.33372	-480.395	-7822.27	30796.9	-144.454	-167.892	270.283	0	49.3518	-6.66342	-828.744	-238452	-30279.5	-9838.51	-35.0385	287.291	0
280	4	49.4961	-0.329969	-348.579	-19763.3	-29241	1491.18	148.114	310.697	0	-0.178117	-6.27892	-480.626	-7786.99	30849	-144.188	-167.815	270.202	0	49.3179	-6.60889	-829.206	-238527	-30266.6	-9828.71	-35.0057	287.225	0
280	5	49.4847	-0.329514	-348.029	-19753.2	-29198.3	1481.99	148.104	310.757	0	-0.17808	-6.42292	-480.897	-7825.95	30785.1	-144.936	-167.984	270.274	0	49.3067	-6.75244	-828.926	-238491	-30477.3	-9802.55	-35.273	287.271	0
280	6	49.5066	-0.329243	-347.982	-19734.5	-29185.2	1488.75	148.13	310.711	0	-0.178951	-6.51006	-480.115	-7801.81	30772.6	-144.982	-167.906	270.25	0	49.3277	-6.8393	-828.097	-238242	-30308.5	-9781.08	-35.1014	287.253	0
280	7	49.4402	-0.329637	-348.213	-19739.7	-29219.9	1493.39	148.086	310.689	0	-0.179615	-6.53381	-480.804	-7797.7	30826.7	-145.196	-167.885	270.218	0	49.2606	-6.86345	-829.017	-238477	-30391.1	-9754.22	-35.1674	287.217	0
280	8	49.5183	-0.329849	-348.441	-19772.1	-29213.9	1477.6	148.158	310.745	0	-0.179171	-6.51122	-480.483	-7810.88	30816.1	-145.066	-167.864	270.256	0	49.3392	-6.84107	-828.925	-238499	-30272.5	-9795.11	-35.0232	287.276	0
280	9	49.5064	-0.329401	-348.487	-19735.3	-29157.2	1516.07	148.332	310.631	0	-0.17836	-6.367	-480.349	-7800.18	30824.7	-144.48	-167.829	270.239	0	49.328	-6.69641	-828.836	-238422	-30165.1	-9786.29	-34.8977	287.222	0
281	0	49.6067	-0.329226	-347.982	-19748.4	-29203.5	1484.05	148.078	310.751	0	-0.17805	-6.3561	-480.532	-7809.1	30811.5	-144.527	-167.881	270.251	0	49.4287	-6.68533	-828.514	-238362	-30388.4	-9846.42	-35.1759	287.261	0
281	1	49.4624	-0.329521	-348.258	-19734.8	-29206.8	1484.44	148.135	310.667	0	-0.178121	-6.3562	-480.395	-7813.69	30829.6	-144.48	-167.825	270.265	0	49.2843	-6.68572	-828.653	-238388	-30271.7	-9809.3	-35.0365	287.245	0
281	2	49.4288	-0.329409	-348.121	-19716.4	-29219.4	1500.17	148.065	310.637	0	-0.179056	-6.499	-480.161	-7791.98	30777.4	-144.928	-167.902	270.228	0	49.2498	-6.82841	-828.282	-238260	-30312.9	-9752.38	-35.1032	287.211	0
281	3	49.4398	-0.32917	-348.302	-19683.4	-29224.5	1477.89	148.094	310.512	0	-0.179678	-6.5777	-480.619	-7804.34	30807.3	-145.336	-167.901	270.238	0	49.2601	-6.90687	-828.921	-238405	-30351.7	-9759.55	-35.1236	287.161	0
281	4	49.5291	-0.329325	-347.982	-19739.1	-29214.2	1477.42	148.047	310.724	0	-0.17886	-6.48834	-480.391	-7800.82	30778.3	-144.975	-167.931	270.239	0	49.3502	-6.81767	-828.373	-238314	-30396.2	-9803.15	-35.1951	287.246	0
281	5	49.5069	-0.329639	-348.03	-19763.1	-29218	1506.61	148.047	310.786	0	-0.178032	-6.44489	-480.119	-7859.48	30824	-144.829	-167.799	270.37	0	49.3288	-6.77453	-828.149	-238338	-30279.9	-9778.45	-35.0647	287.355	0
281	6	49.4954	-0.329392	-348.441	-19725.7	-29184.8	1498.06	148.242	310.611	0	-0.178017	-6.34419	-480.348	-7790.12	30782.7	-144.419	-167.916	270.218	0	49.3174	-6.67358	-828.788	-238390	-30244.7	-9806.78	-34.9964	287.2	0
281	7	49.5401	-0.329472	-348.257	-19735	-29238.1	1491.02	148.044	310.668	0	-0.177272	-6.30106	-480.214	-7848.72	30838.2	-144.303	-167.782	270.344	0	49.3628	-6.63053	-828.471	-238375	-30256.3	-9835.19	-35.021	287.295	0
281	8	49.4512	-0.329562	-348.075	-19739.7	-29220.3	1502.29	148.052	310.711	0	-0.177826	-6.38883	-480.302	-7824.66	30782.6	-144.645	-167.91	270.291	0	49.2734	-6.71839	-828.377	-238335	-30352.5	-9781.36	-35.1461	287.275	0
281	9	49.473	-0.329135	-348.165	-19683.7	-29249.3	1493.44	147.99	310.535	0	-0.178988	-6.53306	-480.391	-7821.27	30792.4	-145.167	-167.901	270.281	0	49.294	-6.8622	-828.556	-238328	-30372.2	-9762.71	-35.1614	287.196	0
282	0	49.6058	-0.328594	-348.3	-19655.6	-29222.1	1500.22	148.101	310.433	0	-0.178604	-6.50005	-480.529	-7829.22	30788.3	-145.111	-167.928	270.293	0	49.4272	-6.82865	-828.829	-238376	-30355.5	-9797.19	-35.1228	287.161	0
282	1	49.5621	-0.329348	-348.669	-19720.9	-29197	1484.61	148.261	310.561	0	-0.177702	-6.39017	-480.853	-7847.8	30808.3	-144.832	-167.93	270.321	0	49.3844	-6.71952	-829.522	-238631	-30297.7	-9827.1	-35.0269	287.234	0
282	2	49.5174	-0.329134	-348.44	-19706.9	-29171.7	1495.86	148.279	310.557	0	-0.177298	-6.30069	-480.396	-7830.17	30806.3	-144.345	-167.873	270.299	0	49.3401	-6.62982	-828.836	-238421	-30220.3	-9824.62	-34.9638	287.224	0
282	3	49.4509	-0.329373	-348.624	-19702.5	-29192.3	1496.04	148.264	310.515	0	-0.176788	-6.30038	-479.801	-7867.57	30813.3	-144.253	-167.779	270.398	0	49.2741	-6.62975	-828.425	-238350	-30051.5	-9807.69	-34.7794	287.28	0
282	4	49.5953	-0.329233	-348.486	-19721.1	-29203.1	1502.42	148.2	310.591	0	-0.177657	-6.36697	-480.44	-7828.36	30787.8	-144.609	-167.917	270.294	0	49.4176	-6.6962	-828.925	-238459	-30273.1	-9822.81	-35.0196	287.235	0
282	5	49.5954	-0.329192	-348.302	-19716.3	-29231.1	1493.29	148.075	310.607	0	-0.178289	-6.46711	-480.393	-7846.42	30811.1	-144.97	-167.863	270.333	0	49.4171	-6.7963	-828.695	-238418	-30309.6	-9809.13	-35.0734	287.26	0
282	6	49.5173	-0.32891	-348.256	-19688.1	-29181	1493.55	148.208	310.533	0	-0.177851	-6.45556	-480.483	-7846.17	30764.8	-145.003	-167.971	270.33	0	49.3394	-6.78447	-828.74	-238400	-30333.8	-9791.74	-35.105	287.224	0
282	7	49.5948	-0.328754	-348.53	-19660.3	-29221.7	1493.62	148.157	310.409	0	-0.176527	-6.41096	-480.072	-7900.53	30739.9	-144.878	-167.968	270.457	0	49.4183	-6.73972	-828.602	-238390	-30244.8	-9821.83	-34.9982	287.262	0
282	8	49.551	-0.329291	-348.12	-19739.5	-29191.8	1502.23	148.144	310.703	0	-0.176098	-6.26765	-480.031	-7894.21	30804.9	-144.271	-167.827	270.445	0	49.3749	-6.59694	-828.151	-238342	-30233.6	-9834.66	-35.006	287.368	0
282	9	49.5841	-0.32907	-348.302	-19711.6	-29197.9	1500.12	148.171	310.593	0	-0.176142	-6.32397	-480.124	-7933.71	30833.5	-144.559	-167.78	270.524	0	49.4079	-6.65304	-828.426	-238426	-30191.6	-9832.45	-34.9422	287.371	0
283	0	49.584	-0.329205	-348.531	-19702.8	-29230.7	1513.71	148.132	310.531	0	-0.176595	-6.22352	-480.581	-7840.91	30807	-144.146	-167.896	270.315	0	49.4074	-6.55272	-829.113	-238494	-30302.9	-9841.45	-35.0486	287.221	0
283	1	49.4951	-0.329191	-348.258	-19702.7	-29208.2	1520.45	148.131	310.575	0	-0.176213	-6.29984	-480.211	-7863.25	30731	-144.444	-168.005	270.375	0	49.3189	-6.62903	-828.468	-238356	-30330.8	-9794.94	-35.1134	287.273	0
283	2	49.5842	-0.329537	-348.808	-19745	-29174.6	1522.83	148.359	310.607	0	-0.176666	-6.33275	-480.164	-7845.99	30726.1	-144.514	-168.009	270.34	0	49.4075	-6.66229	-828.971	-238511	-30167.8	-9807.68	-34.8904	287.283	0
283	3	49.562	-0.329369	-348.578	-19721.3	-29211	1504.76	148.199	310.577	0	-0.177423	-6.43453	-480.212	-7900.97	30833.8	-144.903	-167.791	270.453	0	49.3846	-6.76389	-828.79	-238500	-30159.9	-9796.87	-34.89	287.328	0
283	4	49.6283	-0.329027	-348.714	-19684	-29232.5	1504.82	148.17	310.448	0	-0.176471	-6.37844	-479.937	-7917.56	30795.4	-144.704	-167.835	270.497	0	49.4518	-6.70747	-828.651	-238442	-30128.1	-9826.52	-34.8531	287.309	0
283	5	49.6067	-0.329731	-348.625	-19773	-29194.3	1524.82	148.259	310.717	0	-0.175115	-6.23367	-479.801	-7916.45	30752.7	-144.191	-167.905	270.499	0	49.4316	-6.5634	-828.426	-238466	-30120.8	-9834.32	-34.8546	287.424	0
283	6	49.6287	-0.329463	-348.761	-19730.9	-29227.9	1511.46	148.195	310.574	0	-0.174233	-6.04624	-480.127	-7908.34	30795.8	-143.551	-167.859	270.471	0	49.4545	-6.3757	-828.888	-238525	-30155.9	-9895.9	-34.877	287.345	0
283	7	49.5619	-0.329135	-348.485	-19702.3	-29206.3	1495.78	148.191	310.537	0	-0.17581	-6.18944	-479.666	-7877	30808	-143.846	-167.772	270.422	0	49.3861	-6.51858	-828.151	-238284	-30076.8	-9861.47	-34.8151	287.302	0
283	8	49.5509	-0.329082	-348.073	-19711.4	-29215.1	1491.01	148.066	310.63	0	-0.176152	-6.24507	-480.214	-7865.38	30777.6	-144.205	-167.909	270.379	0	49.3747	-6.57415	-828.287	-238319	-30337.1	-9850.91	-35.1257	287.294	0
283	9	49.6064	-0.329282	-348.714	-19721.1	-29194.2	1498.07	148.28	310.554	0	-0.175401	-6.26778	-480.123	-7927.01	30777.4	-144.402	-167.897	270.51	0	49.431	-6.59706	-828.837	-238531	-30149.2	-9853.19	-34.8724	287.358	0
284	0	49.5841	-0.329221	-348.76	-19702.6	-29207.3	1500.41	148.254	310.493	0	-0.175379	-6.22311	-480.031	-7906.5	30776.9	-144.17	-167.886	270.471	0	49.4087	-6.55233	-828.791	-238478	-30130.2	-9855.2	-34.8523	287.313	0
284	1	49.6507	-0.329301	-348.852	-19721.5	-29205.5	1509.3	148.281	310.533	0	-0.175741	-6.2675	-479.985	-7908.31	30786.1	-144.31	-167.86	270.476	0	49.475	-6.5968	-828.837	-238513	-30090.2	-9853.12	-34.7985	287.336	0
284	2	49.662	-0.329162	-348.257	-19744.3	-29187.2	1506.65	148.191	310.695	0	-0.174007	-6.02386	-479.944	-7912.11	30795.1	-143.428	-167.836	270.486	0	49.4879	-6.35303	-828.201	-238367	-30192.2	-9914.18	-34.9477	287.393	0
284	3	49.5953	-0.329497	-348.853	-19726.4	-29217.2	1516.08	148.248	310.546	0	-0.173975	-6.07918	-479.486	-7947.11	30807.4	-143.563	-167.749	270.574	0	49.4213	-6.40867	-828.339	-238421	-29963.3	-9875.29	-34.6679	287.408	0
284	4	49.5951	-0.329051	-348.485	-19697.8	-29212.4	1502.48	148.173	310.524	0	-0.174689	-6.15644	-479.849	-7917.78	30771.5	-143.912	-167.873	270.501	0	49.4204	-6.48549	-828.334	-238366	-30163.2	-9871.13	-34.9103	287.339	0
284	5	49.5951	-0.329187	-348.623	-19707.3	-29207.7	1507.04	148.22	310.529	0	-0.174824	-6.27855	-479.573	-7969.58	30775.3	-144.384	-167.828	270.618	0	49.4203	-6.60774	-828.196	-238397	-30059.2	-9838.98	-34.7899	287.418	0
284	6	49.6729	-0.329142	-348.759	-19702.6	-29239.1	1495.73	148.162	310.493	0	-0.17524	-6.22236	-479.39	-7915.92	30779	-144.005	-167.795	270.513	0	49.4977	-6.5515	-828.149	-238325	-30016.5	-9882.5	-34.7358	287.35	0
284	7	49.6731	-0.329491	-349.447	-19712.3	-29225.2	1496.13	148.367	310.41	0	-0.174228	-6.16735	-479.757	-7941.72	30747.9	-144.005	-167.909	270.554	0	49.4988	-6.49685	-829.204	-238626	-29958.9	-9895.12	-34.6228	287.35	0
284	8	49.5959	-0.329807	-348.761	-19753.9	-29254.6	1486.66	148.118	310.64	0	-0.17377	-6.07838	-479.255	-7942.63	30773.8	-143.52	-167.788	270.573	0	49.4221	-6.40819	-828.017	-238363	-30002.6	-9905.14	-34.7282	287.449	0
284	9	49.5953	-0.329437	-348.898	-19712.2	-29235.9	1500.39	148.205	310.498	0	-0.173243	-6.04534	-479.302	-7959.94	30769.3	-143.459	-167.804	270.607	0	49.4221	-6.37478	-828.2	-238383	-29967.3	-9898.85	-34.6781	287.412	0
285	0	49.5848	-0.329619	-348.897	-19739.3	-29216.7	1459.9	148.26	310.576	0	-0.172228	-5.94628	-479.534	-7983.73	30774.9	-143.22	-167.823	270.649	0	49.4126	-6.2759	-828.431	-238489	-29995.6	-9959.49	-34.7036	287.465	0
285	1	49.6847	-0.329567	-348.531	-19753.7	-29267.7	1484.13	148.026	310.677	0	-0.174545	-6.21162	-479.299	-7957.49	30778.8	-144.036	-167.784	270.602	0	49.5102	-6.54118	-827.83	-238336	-30078	-9899.87	-34.8225	287.475	0
285	2	49.6845	-0.32959	-348.943	-19735.5	-29267.7	1493.42	148.125	310.558	0	-0.174344	-6.13369	-479.528	-7921.65	30756.2	-143.765	-167.862	270.52	0	49.5102	-6.46328	-828.472	-238441	-30057.7	-9908.23	-34.7716	287.383	0
285	3	49.6509	-0.329461	-349.035	-19726.1	-29219.5	1498.13	148.285	310.516	0	-0.173838	-6.20135	-479.712	-7994.38	30766.6	-144.215	-167.865	270.665	0	49.4771	-6.53081	-828.747	-238578	-30018.7	-9879.97	-34.7152	287.449	0
